V1,V6,V10,V12,V13,V14,V15,Class
57,842.0,13,284.0,3,-1.0,0,2
49,1235.0,13,354.0,3,-1.0,0,2
49,1.0,13,640.0,2,101.0,4,2
37,775.0,14,150.0,2,-1.0,0,2
37,1276.0,14,156.0,2,-1.0,0,2
35,18111.0,14,172.0,4,-1.0,0,2
46,44.0,14,225.0,1,-1.0,0,2
26,255.0,14,209.0,2,106.0,2,2
47,926.0,14,436.0,1,403.0,5,2
36,1506.0,14,326.0,3,-1.0,0,2
36,2843.0,14,186.0,1,-1.0,0,2
37,444.0,14,137.0,1,102.0,5,2
62,557.0,14,185.0,1,-1.0,0,2
26,535.0,14,125.0,1,-1.0,0,2
45,2671.0,14,94.0,4,-1.0,0,2
33,271.0,14,801.0,2,-1.0,0,2
63,896.0,14,276.0,2,-1.0,0,2
23,272.0,14,100.0,2,-1.0,0,2
25,528.0,14,201.0,1,-1.0,0,2
60,209.0,14,391.0,3,106.0,1,2
44,226.0,14,190.0,3,270.0,3,2
33,1974.0,14,498.0,2,191.0,1,2
39,942.0,14,880.0,3,267.0,1,2
46,336.0,14,260.0,3,457.0,1,2
25,4147.0,14,211.0,3,-1.0,0,2
42,-306.0,17,308.0,1,459.0,1,2
56,4623.0,17,348.0,1,-1.0,0,2
82,276.0,17,199.0,1,-1.0,0,2
77,0.0,17,286.0,1,-1.0,0,2
36,1189.0,17,220.0,1,-1.0,0,2
35,431.0,17,343.0,2,397.0,1,2
50,2218.0,17,711.0,1,-1.0,0,2
62,1495.0,17,606.0,1,196.0,1,2
26,828.0,17,156.0,1,199.0,1,2
24,556.0,18,460.0,2,-1.0,0,2
55,12972.0,18,205.0,1,-1.0,0,2
22,948.0,18,215.0,1,197.0,2,2
30,48.0,18,161.0,1,173.0,1,2
55,0.0,18,237.0,1,-1.0,0,2
34,0.0,18,148.0,1,84.0,2,2
31,537.0,18,216.0,1,-1.0,0,2
55,1938.0,18,193.0,1,386.0,3,2
34,5.0,18,370.0,2,-1.0,0,2
49,9131.0,18,532.0,1,461.0,5,2
67,443.0,18,441.0,1,-1.0,0,2
43,132.0,19,574.0,1,84.0,3,2
26,3704.0,19,238.0,4,-1.0,0,2
35,2658.0,19,768.0,2,141.0,3,2
25,3411.0,19,225.0,2,-1.0,0,2
59,1.0,19,335.0,1,-1.0,0,2
44,10905.0,19,240.0,2,271.0,1,2
42,976.0,19,164.0,1,-1.0,0,2
29,2531.0,19,634.0,1,-1.0,0,2
32,1270.0,19,232.0,3,-1.0,0,2
30,5359.0,19,145.0,1,84.0,2,2
38,10596.0,19,195.0,1,197.0,4,2
22,691.0,19,338.0,1,-1.0,0,2
28,67.0,20,329.0,3,199.0,2,2
25,347.0,20,267.0,1,-1.0,0,2
34,9962.0,20,474.0,1,-1.0,0,2
59,2239.0,20,377.0,6,90.0,1,2
27,11862.0,20,217.0,1,87.0,6,2
62,0.0,20,158.0,1,-1.0,0,2
35,1756.0,20,195.0,1,-1.0,0,2
45,4068.0,20,184.0,1,-1.0,0,2
46,368.0,20,293.0,1,90.0,4,2
34,1406.0,20,63.0,2,85.0,1,2
34,197.0,20,78.0,3,-1.0,0,2
42,5310.0,20,273.0,1,90.0,3,2
20,215.0,21,228.0,4,183.0,1,2
60,106.0,21,216.0,3,91.0,1,2
47,0.0,21,374.0,1,-1.0,0,2
52,363.0,21,168.0,1,462.0,1,2
61,1046.0,21,158.0,1,-1.0,0,2
25,469.0,21,273.0,1,86.0,1,2
65,2326.0,21,276.0,1,-1.0,0,2
50,3370.0,21,531.0,2,80.0,2,2
22,144.0,21,116.0,1,-1.0,0,2
43,733.0,21,126.0,1,88.0,4,2
59,474.0,21,252.0,1,-1.0,0,2
53,-309.0,21,343.0,2,428.0,2,2
38,6728.0,21,252.0,4,-1.0,0,2
71,5584.0,21,534.0,3,-1.0,0,2
28,61.0,21,744.0,1,109.0,3,2
59,1047.0,21,438.0,1,184.0,3,2
29,265.0,24,130.0,2,94.0,1,2
51,117.0,24,467.0,2,88.0,4,2
48,5473.0,24,232.0,2,-1.0,0,2
37,106.0,25,511.0,1,392.0,13,2
37,127.0,25,192.0,1,193.0,1,2
18,3.0,25,130.0,2,-1.0,0,2
64,380.0,25,479.0,1,-1.0,0,2
69,0.0,25,412.0,2,-1.0,0,2
36,255.0,25,242.0,6,95.0,4,2
43,2145.0,25,291.0,2,95.0,4,2
63,91.0,26,128.0,3,-1.0,0,2
70,1853.0,26,314.0,1,-1.0,0,2
60,11262.0,26,323.0,1,-1.0,0,2
86,0.0,26,189.0,1,-1.0,0,2
64,34.0,26,244.0,2,-1.0,0,2
72,1129.0,26,186.0,1,-1.0,0,2
42,294.0,26,513.0,1,-1.0,0,2
60,108.0,26,624.0,1,-1.0,0,2
43,1696.0,26,257.0,1,474.0,3,2
25,331.0,26,170.0,4,-1.0,0,2
57,854.0,27,700.0,4,92.0,1,2
28,223.0,27,157.0,2,119.0,1,2
36,40.0,27,259.0,3,475.0,4,2
66,2048.0,27,212.0,1,-1.0,0,2
33,3689.0,27,445.0,3,-1.0,0,2
36,539.0,27,398.0,2,477.0,1,2
29,590.0,27,81.0,1,94.0,1,2
62,780.0,28,162.0,2,-1.0,0,2
34,1464.0,28,207.0,3,130.0,5,2
29,1311.0,28,622.0,1,-1.0,0,2
30,7.0,28,173.0,1,164.0,4,2
32,636.0,28,370.0,1,116.0,4,2
39,24277.0,28,261.0,1,-1.0,0,2
55,1872.0,28,155.0,2,93.0,8,2
36,490.0,28,207.0,8,98.0,1,2
27,118.0,31,160.0,3,98.0,1,2
45,4119.0,31,473.0,2,283.0,1,2
55,1504.0,31,186.0,3,101.0,2,2
52,2087.0,31,267.0,1,474.0,1,2
49,5689.0,31,470.0,1,97.0,3,2
25,1231.0,31,271.0,2,-1.0,0,2
30,201.0,31,219.0,1,157.0,12,2
33,1429.0,31,268.0,8,-1.0,0,2
39,119.0,1,265.0,2,476.0,4,2
48,17964.0,1,120.0,1,98.0,5,2
36,1113.0,1,212.0,1,-1.0,0,2
27,1596.0,1,82.0,1,-1.0,0,2
51,2635.0,1,181.0,1,98.0,2,2
25,162.0,1,531.0,2,-1.0,0,2
48,568.0,2,378.0,2,386.0,1,2
70,2626.0,2,140.0,2,-1.0,0,2
63,4752.0,2,233.0,2,-1.0,0,2
34,528.0,2,121.0,3,100.0,5,2
46,2552.0,3,260.0,1,94.0,8,2
71,653.0,3,471.0,1,189.0,1,2
44,2033.0,3,444.0,1,99.0,1,2
31,3343.0,3,365.0,1,94.0,1,2
32,995.0,3,331.0,1,99.0,2,2
40,7968.0,3,733.0,1,93.0,1,2
62,0.0,3,299.0,1,-1.0,0,2
30,0.0,4,316.0,3,-1.0,0,2
55,2587.0,4,328.0,2,94.0,2,2
60,5267.0,4,520.0,1,-1.0,0,2
57,6468.0,4,730.0,1,157.0,4,2
59,4744.0,4,879.0,1,-1.0,0,2
31,882.0,4,293.0,1,93.0,1,2
26,1231.0,4,230.0,1,93.0,7,2
73,3443.0,4,770.0,3,-1.0,0,2
30,2568.0,4,563.0,1,100.0,4,2
35,80.0,4,434.0,2,94.0,1,2
64,1644.0,7,569.0,4,-1.0,0,2
36,1354.0,7,281.0,3,97.0,2,2
55,602.0,7,350.0,1,98.0,5,2
63,1795.0,7,219.0,1,-1.0,0,2
35,7918.0,7,497.0,1,-1.0,0,2
52,0.0,7,211.0,1,294.0,1,2
34,268.0,7,587.0,1,-1.0,0,2
36,52.0,7,351.0,1,95.0,6,2
31,924.0,7,231.0,1,94.0,3,2
45,1411.0,7,800.0,2,102.0,3,2
47,3033.0,8,293.0,1,-1.0,0,2
50,6574.0,8,495.0,1,92.0,3,2
70,0.0,8,206.0,1,-1.0,0,2
43,2160.0,8,261.0,1,98.0,1,2
18,108.0,8,169.0,1,-1.0,0,2
33,409.0,8,165.0,1,97.0,4,2
24,726.0,8,445.0,2,-1.0,0,2
25,1871.0,8,260.0,1,96.0,1,2
26,1094.0,8,137.0,1,-1.0,0,2
32,2915.0,8,519.0,1,131.0,2,2
25,480.0,8,140.0,1,-1.0,0,2
39,1587.0,8,108.0,2,98.0,3,2
58,1227.0,8,400.0,2,95.0,1,2
42,1205.0,8,376.0,2,-1.0,0,2
30,161.0,8,298.0,3,-1.0,0,2
76,802.0,9,475.0,5,-1.0,0,2
79,723.0,9,276.0,1,79.0,3,2
70,6538.0,9,394.0,1,-1.0,0,2
35,2161.0,9,569.0,3,-1.0,0,2
30,147.0,9,234.0,1,100.0,1,2
60,0.0,9,408.0,1,-1.0,0,2
50,3764.0,9,214.0,2,99.0,4,2
51,1416.0,9,345.0,1,-1.0,0,2
71,14220.0,9,397.0,1,-1.0,0,2
31,12569.0,9,344.0,1,295.0,1,2
32,555.0,9,344.0,1,-1.0,0,2
34,158.0,9,278.0,2,132.0,4,2
28,261.0,9,259.0,2,98.0,4,2
45,786.0,10,84.0,3,-1.0,0,2
32,889.0,10,185.0,1,99.0,5,2
53,27.0,10,230.0,3,-1.0,0,2
38,0.0,11,260.0,3,95.0,3,2
56,2815.0,11,212.0,1,-1.0,0,2
42,3082.0,11,285.0,1,-1.0,0,2
36,495.0,11,91.0,1,37.0,5,2
47,1233.0,11,91.0,1,100.0,2,2
73,739.0,11,210.0,1,-1.0,0,2
46,640.0,11,108.0,2,129.0,2,2
32,2.0,11,100.0,2,-1.0,0,2
73,1843.0,11,106.0,2,-1.0,0,2
28,322.0,11,240.0,2,95.0,3,2
46,7331.0,11,658.0,4,95.0,2,2
74,1765.0,11,290.0,2,-1.0,0,2
71,1236.0,14,335.0,4,-1.0,0,2
41,6046.0,14,185.0,2,-1.0,0,2
73,934.0,14,961.0,5,-1.0,0,2
47,1013.0,15,170.0,1,92.0,3,2
49,596.0,15,722.0,1,-1.0,0,2
48,2351.0,15,150.0,1,105.0,3,2
46,273.0,15,1962.0,1,105.0,3,2
40,4775.0,15,215.0,1,-1.0,0,2
57,3109.0,15,107.0,2,105.0,2,2
50,388.0,15,173.0,2,99.0,4,2
34,262.0,15,89.0,2,106.0,1,2
56,654.0,15,875.0,1,-1.0,0,2
32,1855.0,15,126.0,2,134.0,1,2
50,810.0,15,91.0,1,103.0,3,2
54,1664.0,15,106.0,1,105.0,3,2
26,362.0,15,925.0,1,104.0,2,2
40,1293.0,16,1702.0,3,105.0,2,2
31,3384.0,16,153.0,1,104.0,2,2
29,874.0,16,152.0,1,103.0,1,2
52,10943.0,16,292.0,1,-1.0,0,2
38,4539.0,16,387.0,1,-1.0,0,2
46,2817.0,17,543.0,1,-1.0,0,2
26,1646.0,18,890.0,5,-1.0,0,2
25,808.0,18,267.0,2,114.0,2,2
28,762.0,18,115.0,3,-1.0,0,2
70,44.0,18,1104.0,2,88.0,2,2
83,425.0,22,773.0,1,92.0,2,2
43,2367.0,22,83.0,1,113.0,3,2
45,10252.0,22,173.0,1,141.0,2,2
37,1000.0,22,239.0,1,99.0,2,2
71,4380.0,22,369.0,1,-1.0,0,2
27,20585.0,23,299.0,1,100.0,1,2
47,2601.0,24,261.0,1,-1.0,0,2
42,238.0,25,692.0,1,-1.0,0,2
77,0.0,25,210.0,1,-1.0,0,2
61,3371.0,28,299.0,2,-1.0,0,2
28,0.0,28,294.0,2,105.0,7,2
57,10583.0,28,341.0,3,98.0,3,2
34,16.0,29,316.0,1,119.0,1,2
50,0.0,29,159.0,1,120.0,2,2
40,1451.0,30,117.0,1,121.0,1,2
38,1711.0,30,234.0,1,-1.0,0,2
84,0.0,30,992.0,2,-1.0,0,2
35,611.0,1,305.0,2,121.0,1,2
26,132.0,1,194.0,1,119.0,1,2
37,189.0,1,238.0,1,107.0,2,2
47,288.0,1,101.0,1,-1.0,0,2
37,1027.0,1,137.0,1,119.0,1,2
28,6784.0,1,502.0,1,115.0,3,2
54,1464.0,2,194.0,2,94.0,1,2
54,8295.0,2,849.0,2,119.0,1,2
61,2917.0,6,215.0,1,-1.0,0,2
30,158.0,6,144.0,1,-1.0,0,2
60,1588.0,6,728.0,1,-1.0,0,2
30,655.0,6,384.0,2,-1.0,0,2
57,854.0,6,480.0,1,40.0,5,2
44,282.0,6,296.0,3,-1.0,0,2
37,604.0,7,371.0,1,495.0,1,2
33,5437.0,7,201.0,1,58.0,3,2
25,1185.0,7,290.0,1,114.0,1,2
54,895.0,7,335.0,1,-1.0,0,2
24,1857.0,8,147.0,1,92.0,5,2
36,4596.0,8,234.0,2,175.0,2,2
42,849.0,8,667.0,1,321.0,1,2
29,3528.0,8,137.0,1,-1.0,0,2
58,565.0,8,153.0,1,93.0,1,2
33,1781.0,8,611.0,2,183.0,1,2
27,3415.0,9,266.0,3,184.0,1,2
79,79.0,9,1106.0,2,-1.0,0,2
60,12039.0,12,261.0,1,187.0,1,2
47,2524.0,12,105.0,1,-1.0,0,2
56,12.0,12,511.0,3,187.0,1,2
25,139.0,12,138.0,1,-1.0,0,2
21,2488.0,12,180.0,1,-1.0,0,2
73,7111.0,12,146.0,1,-1.0,0,2
67,361.0,13,411.0,2,-1.0,0,2
51,2109.0,13,79.0,2,-1.0,0,2
48,1093.0,13,1226.0,2,-1.0,0,2
39,385.0,13,242.0,1,48.0,2,2
35,2646.0,13,221.0,1,182.0,1,2
61,6.0,13,210.0,1,182.0,2,2
62,1495.0,13,896.0,1,57.0,2,2
35,670.0,13,301.0,2,-1.0,0,2
36,592.0,13,204.0,2,99.0,5,2
83,1965.0,13,1003.0,3,-1.0,0,2
32,2688.0,14,216.0,1,57.0,1,2
23,107.0,14,84.0,1,183.0,1,2
50,313.0,14,958.0,1,-1.0,0,2
66,40.0,14,290.0,2,-1.0,0,2
58,4198.0,15,441.0,5,246.0,5,2
30,536.0,15,244.0,1,105.0,1,2
54,1311.0,15,485.0,3,184.0,3,2
26,766.0,15,457.0,2,-1.0,0,2
62,1528.0,15,134.0,2,184.0,1,2
43,2557.0,15,166.0,3,183.0,5,2
40,79.0,15,570.0,1,135.0,1,2
57,1318.0,16,115.0,1,185.0,2,2
75,3771.0,16,186.0,1,183.0,1,2
77,0.0,16,847.0,1,60.0,1,2
31,6138.0,16,154.0,2,119.0,5,2
22,129.0,16,258.0,1,-1.0,0,2
50,469.0,16,170.0,1,183.0,1,2
27,893.0,16,154.0,2,-1.0,0,2
34,3119.0,16,306.0,1,-1.0,0,2
73,519.0,16,434.0,1,57.0,1,2
40,2266.0,16,447.0,1,147.0,5,2
37,4017.0,16,156.0,1,-1.0,0,2
44,643.0,16,324.0,1,143.0,3,2
40,2338.0,16,717.0,2,-1.0,0,2
61,0.0,16,136.0,2,-1.0,0,2
74,4079.0,19,343.0,3,-1.0,0,2
61,6481.0,19,131.0,1,-1.0,0,2
47,820.0,19,98.0,1,-1.0,0,2
47,1784.0,19,385.0,2,-1.0,0,2
76,1411.0,19,233.0,2,187.0,3,2
30,7529.0,19,328.0,1,-1.0,0,2
22,3472.0,20,332.0,1,183.0,3,2
39,206.0,20,148.0,2,195.0,2,2
72,1388.0,20,513.0,1,-1.0,0,2
77,1807.0,20,373.0,1,-1.0,0,2
36,480.0,20,213.0,1,-1.0,0,2
65,571.0,20,349.0,1,183.0,2,2
54,3994.0,20,595.0,2,187.0,2,2
46,1693.0,20,427.0,1,-1.0,0,2
28,80.0,20,676.0,2,146.0,2,2
61,267.0,21,192.0,3,184.0,1,2
53,2581.0,21,828.0,1,189.0,1,2
38,0.0,21,576.0,1,183.0,4,2
27,1134.0,21,825.0,1,183.0,4,2
55,309.0,21,467.0,2,184.0,1,2
33,6807.0,21,512.0,2,184.0,1,2
87,6746.0,21,749.0,1,-1.0,0,2
57,375.0,21,135.0,1,-1.0,0,2
33,658.0,21,307.0,1,208.0,1,2
51,371.0,21,287.0,1,-1.0,0,2
76,2693.0,21,107.0,2,-1.0,0,2
64,4688.0,21,200.0,1,-1.0,0,2
19,329.0,22,252.0,2,-1.0,0,2
33,79.0,22,249.0,2,335.0,2,2
55,0.0,22,360.0,5,-1.0,0,2
31,6281.0,22,257.0,1,128.0,3,2
92,775.0,22,313.0,3,-1.0,0,2
35,2779.0,22,118.0,2,-1.0,0,2
30,411.0,22,127.0,3,149.0,2,2
68,2144.0,22,277.0,1,184.0,2,2
42,527.0,22,181.0,1,185.0,1,2
41,431.0,22,133.0,1,107.0,2,2
29,123.0,22,247.0,1,184.0,3,2
27,3792.0,22,504.0,1,183.0,2,2
78,4807.0,22,1002.0,4,-1.0,0,2
82,8603.0,22,306.0,3,107.0,1,2
29,2178.0,22,260.0,2,139.0,1,2
78,229.0,22,97.0,1,-1.0,0,2
76,2991.0,22,344.0,1,183.0,1,2
38,4174.0,23,336.0,2,184.0,5,2
60,10925.0,23,270.0,3,185.0,1,2
33,2411.0,23,130.0,1,161.0,1,2
43,14646.0,23,210.0,1,-1.0,0,2
61,86.0,23,149.0,1,-1.0,0,2
43,11115.0,23,476.0,1,74.0,2,2
73,796.0,23,427.0,1,182.0,2,2
57,6900.0,23,255.0,4,185.0,2,2
33,5878.0,23,438.0,1,430.0,2,2
77,1780.0,23,221.0,2,183.0,3,2
35,183.0,23,281.0,1,52.0,4,2
59,3648.0,23,257.0,2,126.0,3,2
76,4112.0,23,282.0,2,-1.0,0,2
73,542.0,26,355.0,1,180.0,5,2
81,243.0,27,131.0,1,-1.0,0,2
41,942.0,27,143.0,1,188.0,1,2
57,254.0,27,207.0,1,-1.0,0,2
28,0.0,27,96.0,1,267.0,1,2
38,0.0,27,297.0,1,75.0,3,2
30,398.0,27,102.0,1,180.0,3,2
52,992.0,27,424.0,1,515.0,1,2
22,23.0,27,137.0,1,-1.0,0,2
53,732.0,27,759.0,2,-1.0,0,2
60,4629.0,27,624.0,1,-1.0,0,2
56,0.0,27,298.0,1,111.0,8,2
38,70.0,27,255.0,3,148.0,1,2
44,5063.0,27,418.0,2,-1.0,0,2
69,4572.0,27,146.0,2,56.0,1,2
29,1788.0,27,353.0,1,-1.0,0,2
52,659.0,27,113.0,1,-1.0,0,2
36,129.0,27,149.0,1,-1.0,0,2
50,3463.0,28,96.0,1,-1.0,0,2
75,4984.0,28,509.0,1,-1.0,0,2
65,1004.0,28,371.0,1,-1.0,0,2
64,4787.0,28,501.0,1,-1.0,0,2
30,914.0,28,524.0,3,272.0,1,2
57,2326.0,28,207.0,1,194.0,1,2
31,81.0,29,164.0,2,-1.0,0,2
52,2230.0,29,423.0,3,-1.0,0,2
36,203.0,29,139.0,1,-1.0,0,2
64,3951.0,29,164.0,1,-1.0,0,2
54,240.0,29,142.0,1,-1.0,0,2
26,338.0,29,209.0,1,188.0,2,2
51,0.0,29,1707.0,2,-1.0,0,2
72,0.0,29,189.0,3,-1.0,0,2
30,944.0,29,251.0,2,-1.0,0,2
60,5.0,29,401.0,1,-1.0,0,2
30,697.0,29,215.0,3,80.0,5,2
45,0.0,29,264.0,1,-1.0,0,2
66,1948.0,29,106.0,2,269.0,2,2
50,3654.0,29,215.0,2,78.0,2,2
54,962.0,29,288.0,3,-1.0,0,2
47,551.0,29,124.0,1,-1.0,0,2
53,395.0,29,136.0,1,148.0,1,2
47,159.0,29,220.0,3,155.0,3,2
80,997.0,29,746.0,2,86.0,1,2
61,477.0,29,377.0,1,520.0,1,2
47,3663.0,29,424.0,2,213.0,3,2
30,853.0,29,279.0,1,148.0,1,2
21,8278.0,29,445.0,1,-1.0,0,2
62,7458.0,30,212.0,2,-1.0,0,2
41,0.0,30,373.0,3,-1.0,0,2
49,348.0,30,125.0,1,-1.0,0,2
26,44.0,30,217.0,1,-1.0,0,2
36,1193.0,30,640.0,1,-1.0,0,2
87,230.0,30,144.0,1,-1.0,0,2
61,8729.0,30,480.0,1,-1.0,0,2
70,2384.0,30,196.0,2,-1.0,0,2
60,3401.0,30,294.0,1,270.0,1,2
41,881.0,30,257.0,3,-1.0,0,2
46,3512.0,30,175.0,1,197.0,1,2
22,1522.0,30,368.0,2,-1.0,0,2
60,4243.0,30,416.0,2,-1.0,0,2
54,473.0,2,182.0,1,81.0,1,2
35,5462.0,2,188.0,1,186.0,1,2
59,4412.0,2,162.0,2,-1.0,0,2
55,2037.0,2,209.0,2,273.0,1,2
29,10332.0,2,46.0,3,-1.0,0,2
35,1133.0,3,102.0,1,-1.0,0,2
44,205.0,3,289.0,1,-1.0,0,2
48,0.0,3,1233.0,1,351.0,2,2
35,1224.0,3,187.0,1,-1.0,0,2
37,238.0,3,149.0,1,-1.0,0,2
36,62.0,3,566.0,1,182.0,7,2
52,2398.0,3,412.0,1,-1.0,0,2
67,704.0,3,537.0,1,-1.0,0,2
36,506.0,3,217.0,1,70.0,2,2
64,2352.0,3,181.0,4,183.0,7,2
45,360.0,3,215.0,1,-1.0,0,2
29,938.0,3,358.0,1,-1.0,0,2
33,1697.0,3,179.0,1,-1.0,0,2
62,2.0,3,322.0,1,-1.0,0,2
27,1720.0,3,284.0,2,273.0,1,2
76,1492.0,3,383.0,1,-1.0,0,2
34,1778.0,4,358.0,1,162.0,2,2
54,0.0,6,464.0,5,192.0,8,2
67,942.0,6,455.0,2,84.0,2,2
24,556.0,6,368.0,2,80.0,2,2
33,1699.0,6,178.0,2,94.0,1,2
53,10541.0,9,178.0,1,-1.0,0,2
33,1536.0,9,262.0,1,94.0,2,2
24,235.0,9,118.0,1,-1.0,0,2
32,935.0,9,165.0,1,91.0,7,2
60,10861.0,9,98.0,1,91.0,2,2
64,2331.0,9,201.0,1,-1.0,0,2
34,2374.0,9,161.0,1,209.0,2,2
35,1228.0,9,696.0,2,88.0,12,2
24,125.0,9,263.0,1,90.0,1,2
38,3141.0,9,347.0,4,189.0,2,2
45,160.0,10,182.0,2,194.0,1,2
42,2816.0,10,193.0,2,-1.0,0,2
63,109.0,10,406.0,2,-1.0,0,2
40,0.0,10,147.0,1,96.0,8,2
31,2666.0,10,318.0,2,97.0,6,2
44,1534.0,10,95.0,1,95.0,3,2
61,2557.0,10,89.0,1,91.0,4,2
67,405.0,10,344.0,2,95.0,2,2
33,22867.0,10,266.0,2,92.0,3,2
57,2155.0,10,144.0,3,91.0,2,2
71,1311.0,10,301.0,2,91.0,1,2
79,2661.0,10,254.0,5,-1.0,0,2
52,94.0,10,293.0,3,190.0,10,2
48,201.0,10,594.0,1,91.0,1,2
47,0.0,10,213.0,1,190.0,1,2
27,4590.0,10,131.0,4,89.0,3,2
49,3371.0,11,269.0,2,-1.0,0,2
23,598.0,11,406.0,1,195.0,1,2
26,943.0,11,166.0,1,195.0,1,2
40,9366.0,11,69.0,3,-1.0,0,2
32,6746.0,11,199.0,1,-1.0,0,2
33,1076.0,11,131.0,1,96.0,5,2
35,0.0,11,229.0,2,96.0,3,2
53,1624.0,11,166.0,3,97.0,7,2
20,801.0,11,244.0,2,-1.0,0,2
44,1070.0,11,172.0,1,91.0,5,2
53,4401.0,11,241.0,1,92.0,1,2
21,123.0,11,513.0,1,91.0,1,2
36,3623.0,12,71.0,1,378.0,1,2
31,533.0,12,90.0,3,93.0,6,2
42,994.0,12,227.0,3,93.0,6,2
27,168.0,12,123.0,1,196.0,1,2
33,386.0,12,253.0,1,92.0,4,2
29,1026.0,12,226.0,1,92.0,1,2
54,1213.0,12,241.0,1,-1.0,0,2
30,2424.0,12,110.0,1,279.0,1,2
51,346.0,12,134.0,2,192.0,3,2
32,1331.0,12,126.0,1,92.0,5,2
54,2206.0,12,104.0,1,99.0,2,2
82,0.0,12,226.0,1,-1.0,0,2
47,4693.0,12,89.0,1,97.0,3,2
48,1230.0,12,169.0,1,196.0,2,2
77,3417.0,12,134.0,1,-1.0,0,2
36,2971.0,12,247.0,1,97.0,8,2
38,1767.0,12,893.0,7,-1.0,0,2
27,5291.0,12,192.0,2,92.0,2,2
43,3403.0,12,707.0,2,97.0,2,2
33,133.0,12,627.0,2,192.0,1,2
27,4745.0,12,411.0,4,192.0,1,2
50,3608.0,13,176.0,2,197.0,2,2
45,1529.0,13,181.0,1,197.0,1,2
76,3324.0,13,122.0,1,92.0,3,2
63,5112.0,13,2184.0,2,95.0,3,2
81,5220.0,13,135.0,1,94.0,2,2
77,2590.0,13,212.0,3,277.0,12,2
71,2600.0,13,186.0,2,98.0,1,2
39,260.0,13,226.0,1,94.0,4,2
18,608.0,13,210.0,1,93.0,1,2
58,462.0,13,495.0,1,93.0,1,2
44,14.0,13,167.0,1,92.0,1,2
67,1146.0,13,259.0,1,92.0,2,2
31,181.0,13,239.0,2,93.0,2,2
61,3114.0,13,381.0,1,-1.0,0,2
36,376.0,13,193.0,1,92.0,1,2
56,9367.0,13,271.0,2,92.0,4,2
62,0.0,13,227.0,2,-1.0,0,2
33,271.0,13,182.0,2,91.0,2,2
24,382.0,13,256.0,2,92.0,3,2
33,920.0,16,130.0,1,95.0,2,2
34,129.0,16,295.0,1,200.0,2,2
58,169.0,16,301.0,1,94.0,3,2
37,1276.0,16,146.0,1,94.0,2,2
64,679.0,16,167.0,1,-1.0,0,2
27,535.0,16,183.0,1,94.0,1,2
63,3115.0,16,432.0,5,-1.0,0,2
23,1234.0,16,250.0,1,-1.0,0,2
37,197.0,16,175.0,1,200.0,1,2
43,3186.0,16,380.0,1,88.0,1,2
56,870.0,16,257.0,1,-1.0,0,2
35,3160.0,16,445.0,2,95.0,1,2
24,272.0,16,105.0,2,94.0,2,2
33,195.0,16,984.0,5,-1.0,0,2
75,6027.0,16,1248.0,2,94.0,2,2
40,764.0,17,85.0,1,-1.0,0,2
62,298.0,17,709.0,2,-1.0,0,2
52,583.0,17,209.0,1,91.0,2,2
55,0.0,17,134.0,2,91.0,1,2
71,5715.0,17,747.0,2,-1.0,0,2
59,2013.0,17,409.0,2,-1.0,0,2
78,1204.0,17,135.0,1,-1.0,0,2
35,4922.0,17,393.0,4,201.0,17,2
52,234.0,17,255.0,1,-1.0,0,2
29,1374.0,17,309.0,3,208.0,4,2
42,2187.0,17,525.0,3,-1.0,0,2
20,215.0,24,325.0,1,95.0,5,2
42,5310.0,25,968.0,2,97.0,4,2
27,11862.0,25,285.0,2,97.0,7,2
31,9421.0,25,372.0,1,-1.0,0,2
31,4198.0,25,234.0,1,-1.0,0,2
38,3576.0,25,349.0,2,183.0,1,2
28,1925.0,25,487.0,1,97.0,2,2
38,6728.0,25,232.0,1,96.0,4,2
72,1129.0,25,208.0,1,91.0,1,2
29,265.0,25,414.0,1,184.0,1,2
34,69.0,25,296.0,1,205.0,2,2
61,3624.0,25,342.0,1,-1.0,0,2
27,567.0,25,238.0,2,184.0,1,2
46,38.0,25,541.0,1,-1.0,0,2
53,1982.0,27,160.0,1,-1.0,0,2
58,3399.0,30,1628.0,2,188.0,8,2
22,691.0,30,260.0,5,103.0,1,2
28,330.0,2,357.0,1,188.0,3,2
31,318.0,2,310.0,1,-1.0,0,2
26,644.0,2,346.0,1,-1.0,0,2
60,4.0,2,415.0,1,190.0,5,2
29,1165.0,3,244.0,2,184.0,1,2
36,4708.0,3,284.0,1,171.0,1,2
68,2820.0,3,154.0,1,97.0,2,2
48,1147.0,3,155.0,1,120.0,3,2
53,980.0,3,352.0,1,-1.0,0,2
39,2983.0,3,472.0,1,-1.0,0,2
28,339.0,3,350.0,1,182.0,1,2
29,19.0,3,274.0,1,230.0,1,2
72,1940.0,4,705.0,2,-1.0,0,2
29,1445.0,4,271.0,2,-1.0,0,2
26,294.0,4,208.0,2,-1.0,0,2
49,5887.0,4,439.0,3,185.0,5,2
43,11891.0,4,821.0,5,242.0,1,2
28,78.0,4,232.0,3,310.0,2,2
44,733.0,4,360.0,2,105.0,5,2
73,5028.0,4,696.0,10,-1.0,0,2
39,481.0,7,929.0,5,189.0,1,2
45,0.0,7,344.0,1,-1.0,0,2
29,314.0,7,415.0,2,116.0,4,2
51,241.0,7,308.0,2,-1.0,0,2
31,684.0,7,620.0,3,-1.0,0,2
30,1681.0,7,329.0,2,-1.0,0,2
